Open,High,Low,Close,Volume,Dividends,Stock Splits
27.500467910033933,27.98746548662967,26.93396056370139,27.202306747436523,93498700,0.0,0.0
27.192367089815065,28.14648430211477,27.142672300218795,27.738996505737305,50164000,0.0,0.0
27.84832549366815,28.4545868125267,27.838386534911447,28.32538414001465,35615800,0.0,0.0
28.34525782175637,28.573848152013532,27.917892137394205,28.146482467651367,33109300,0.0,0.0
28.057036575558325,28.90182907215237,27.94771182587848,28.752748489379883,49396400,0.0,0.0
28.742808036239424,28.87201069574597,28.156422798257125,28.285625457763672,42098200,0.0,0.0
28.106730880779654,28.375075166863766,26.98365325894966,27.112857818603516,49642300,0.0,0.0
27.450775108689086,27.46071217123553,26.65567551293977,26.963775634765625,36350200,0.0,0.0
26.993593882031877,27.470652526342704,26.983654923317587,27.102920532226562,34652000,0.0,0.0
27.19236824817361,27.291754040275073,26.536412162859115,27.222183227539062,31611700,0.0,0.0
27.172487664269557,27.172487664269557,26.466836856507694,26.705368041992188,44319700,0.0,0.0
26.675554322873975,27.132735041821903,26.178617769758826,27.08304214477539,83027800,0.0,0.0
26.88426583359078,27.947711612760013,26.64573652384124,27.60979461669922,54064800,0.0,0.0
27.589917195196932,27.888078363816497,27.271878109826073,27.550161361694336,32400700,0.0,0.0
27.70918003592287,28.00734309085993,27.043285010924578,27.35138702392578,40622200,0.0,0.0
27.927833597793292,27.95764857661772,27.182428796583483,27.281816482543945,33532600,0.0,0.0
27.401078110145686,28.50427773884436,27.301690431726133,28.404890060424805,74540200,0.0,0.0
28.255812130532405,28.29556606821701,27.560100212258323,27.7886905670166,44198900,0.0,0.0
27.838383857249415,28.46452303339557,27.659486408161264,27.967586517333984,35642100,0.0,0.0
27.927832947778697,28.146484335272696,27.43089642520492,27.659486770629883,27569600,0.0,0.0
27.450775864925678,27.480590844711273,26.755063936436784,26.91408348083496,39619500,0.0,0.0
26.933962378033815,27.261940437249283,26.665616176222276,26.874330520629883,27646400,0.0,0.0
26.864390056395123,26.894205035595075,26.39726849519632,26.486717224121094,31597400,0.0,0.0
26.20843404545963,26.625860816347735,25.62204877455342,26.32769775390625,26653700,0.0,0.0
26.367453080977942,26.735185053235085,26.04941210801341,26.3873291015625,25254200,0.0,0.0
26.516534708452216,26.526473666968126,25.62204929430767,25.70155906677246,44006500,0.0,0.0
25.502784688526514,25.9500283609802,25.403396995129853,25.582294464111328,24336100,0.0,0.0
25.641924173888125,25.8506385021036,25.472965677966048,25.57235336303711,18456300,0.0,0.0
25.592230555877915,25.64192344917778,24.926335549082946,24.976028442382812,39199000,0.0,0.0
24.926333620162858,25.323882422784628,24.87664073070847,25.0555362701416,26957200,0.0,0.0
24.846827258256173,26.118985496317382,24.56854211052521,25.93014907836914,52297400,0.0,0.0
25.930146634984524,26.00965639889228,25.36363933018398,25.42327117919922,28585700,0.0,0.0
25.472966726115306,25.731373959667916,25.12511265754689,25.373580932617188,22249300,0.0,0.0
25.61211150496795,25.959967486254254,25.1449899117088,25.26425552368164,35153300,0.0,0.0
25.67174177598014,26.228310174231108,25.542539108688167,26.089168548583984,48195200,0.0,0.0
26.45690065763174,27.063161911494923,25.950025189355653,26.904142379760742,82016800,0.0,0.0
26.695431705016418,27.629671041274964,26.446963433437823,27.222183227539062,64566600,0.0,0.0
27.02340661638539,27.033345573576373,26.46683638766392,26.685489654541016,27256000,0.0,0.0
26.41714501135562,26.725245119284473,26.258125478510898,26.42708396911621,21311100,0.0,0.0
26.844510810946915,27.669425351346927,26.735184170859156,27.401079177856445,45949400,0.0,0.0
27.311631455350703,27.927833591639846,27.083041104655713,27.848323822021484,33368500,0.0,0.0
27.828446657340148,27.828446657340148,27.073102877732847,27.23212242126465,28697400,0.0,0.0
26.99359156556345,27.311630634477986,26.198493893277107,26.357513427734375,30275400,0.0,0.0
26.64573546311499,26.94389851017933,26.238247671556522,26.755062103271484,27365900,0.0,0.0
26.486716752891212,27.033348075002102,26.228309529001734,26.466838836669922,26440600,0.0,0.0
26.65567417755034,26.65567417755034,24.995906153065008,25.5325984954834,39059000,0.0,0.0
25.46302861555512,25.800943711736856,25.174804518415282,25.57235336303711,20380900,0.0,0.0
25.651861135538123,26.19849241305474,25.542536396564618,25.810880661010742,25687600,0.0,0.0
26.059351070097794,26.168677713810418,25.612109328447147,25.82082176208496,25191500,0.0,0.0
25.771128108810483,26.238247752966206,25.641923552649672,25.95002555847168,19729900,0.0,0.0
25.91027042127053,26.23824845588171,25.840699610241252,25.979841232299805,17150000,0.0,0.0
