date,permno,ticker,comnam,namedt,nameendt,prc,vol,ret
2021-04-07,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,313.09,22820599.0,0.022301
2021-04-06,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,306.26001,17312935.0,-0.008579
2021-04-05,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,308.91,28184921.0,0.03432
2021-04-01,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,298.66,17583344.0,0.014022
2021-03-31,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,294.53,19467845.0,0.022674
2021-03-30,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,288.0,17430960.0,-0.009697
2021-03-29,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,290.82001,21662481.0,0.02756
2021-03-26,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,283.01999,17589712.0,0.015355
2021-03-25,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,278.73999,24455591.0,-0.012051
2021-03-24,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,282.14001,18614563.0,-0.029212
2021-03-23,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,290.63,22961333.0,-0.009913
2021-03-22,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,293.54001,28237462.0,0.011823
2021-03-19,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,290.10999,38769927.0,0.041239
2021-03-18,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,278.62,18696782.0,-0.018978
2021-03-17,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,284.01001,21275901.0,0.016936
2021-03-16,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,279.28,22397407.0,0.020201
2021-03-15,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,273.75,16802848.0,0.019933
2021-03-12,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,268.39999,20550003.0,-0.020009
2021-03-11,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,273.88,21775819.0,0.0339
2021-03-10,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,264.89999,14180945.0,-0.003161
2021-03-09,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,265.73999,22026502.0,0.040852
2021-03-08,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,255.31,18348351.0,-0.033941
2021-03-05,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,264.28,26725537.0,0.025772
2021-03-04,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,257.64001,31543402.0,0.008731
2021-03-03,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,255.41,15432721.0,-0.013861
2021-03-02,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,259.0,15146457.0,-0.02231
2021-03-01,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,264.91,22051325.0,0.028298
2021-02-26,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,257.62,26432682.0,0.011504
2021-02-25,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,254.69,18953046.0,-0.036397
2021-02-24,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,264.31,15657733.0,-0.005811
2021-02-23,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,265.85501,21773188.0,0.021223
2021-02-22,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,260.32999,17356113.0,-0.004703
2021-02-19,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,261.56,25497358.0,-0.029066
2021-02-18,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,269.39001,15350785.0,-0.015279
2021-02-17,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,273.57001,12683003.0,-0.00146
2021-02-16,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,273.97,15356910.0,0.012828
2021-02-12,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,270.5,9078297.0,0.000407
2021-02-11,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,270.39001,12833071.0,-0.005444
2021-02-10,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,271.87,14624456.0,0.008981
2021-02-09,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,269.45001,14589056.0,0.010766
2021-02-08,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,266.57999,13725697.0,-0.00567
2021-02-05,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,268.10001,12436862.0,0.006042
2021-02-04,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,266.48999,16036438.0,-0.0006
2021-02-03,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,266.64999,14207210.0,-0.00161
2021-02-02,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,267.07999,17259584.0,0.01935
2021-02-01,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,262.01001,22865235.0,0.014245
2021-01-29,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,258.32999,30277802.0,-0.02517
2021-01-28,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,265.0,37543868.0,-0.026237
2021-01-27,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,272.14001,35139010.0,-0.035136
2021-01-26,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,282.04999,19308273.0,0.014532
2021-01-25,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,278.01001,19045403.0,0.012787
2021-01-22,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,274.5,21929540.0,0.005974
2021-01-21,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,272.87,20763061.0,0.020151
2021-01-20,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,267.48001,25105470.0,0.024435
2021-01-19,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,261.10001,27971907.0,0.038749
2021-01-15,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,251.36,25171005.0,0.023286
2021-01-14,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,245.64,29670267.0,-0.023844
2021-01-13,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,251.64,19513870.0,0.00219
2021-01-12,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,251.09,26405192.0,-0.022388
2021-01-11,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,256.84,30407959.0,-0.040102
2021-01-08,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,267.57001,18461320.0,-0.004354
2021-01-07,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,268.73999,15726072.0,0.020622
2021-01-06,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,263.31,24273970.0,-0.028269
2021-01-05,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,270.97,9836115.0,0.007548
2021-01-04,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,268.94,15071626.0,-0.015449
2020-12-31,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,273.16,12853391.0,0.004745
2020-12-30,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,271.87,11887488.0,-0.01774
2020-12-29,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,276.78,16351373.0,-0.000794
2020-12-28,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,277.0,23265734.0,0.035901
2020-12-24,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,267.39999,6624701.0,-0.002648
2020-12-23,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,268.10999,14274639.0,0.003819
2020-12-22,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,267.09,17247755.0,-0.020895
2020-12-21,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,272.79001,16502584.0,-0.013061
2020-12-18,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,276.39999,26626690.0,0.006995
2020-12-17,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,274.48001,16340810.0,-0.004317
2020-12-16,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,275.67001,15852717.0,0.000436
2020-12-15,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,275.54999,23923009.0,0.00496
2020-12-14,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,274.19,16344724.0,0.00234
2020-12-11,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,273.54999,14865128.0,-0.012883
2020-12-10,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,277.12,20024621.0,-0.002879
2020-12-09,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,277.92001,25156858.0,-0.019337
2020-12-08,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,283.39999,10723965.0,-0.007634
2020-12-07,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,285.57999,12979731.0,0.021022
2020-12-04,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,279.70001,10864531.0,-0.007628
2020-12-03,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,281.85001,12902944.0,-0.01972
2020-12-02,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,287.51999,17471653.0,0.003385
2020-12-01,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,286.54999,20988941.0,0.034589
2020-11-30,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,276.97,16475586.0,-0.003024
2020-11-27,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,277.81,7780054.0,0.008055
2020-11-25,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,275.59,12451952.0,-0.004803
2020-11-24,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,276.92001,16868318.0,0.031628
2020-11-23,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,268.42999,20965137.0,-0.004709
2020-11-20,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,269.70001,18108434.0,-0.011871
2020-11-19,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,272.94,12945093.0,0.003567
2020-11-18,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,271.97,12128909.0,-0.011018
2020-11-17,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,275.0,14999716.0,-0.014196
2020-11-16,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,278.95999,12941468.0,0.007258
2020-11-13,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,276.95001,10384913.0,0.006798
2020-11-12,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,275.07999,12896924.0,-0.005064
2020-11-11,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,276.48001,14924041.0,0.014866
2020-11-10,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,272.42999,29127803.0,-0.022743
2020-11-09,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,278.76999,25066170.0,-0.049896
2020-11-06,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,293.41,13875007.0,-0.00431
2020-11-05,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,294.67999,23779383.0,0.025402
2020-11-04,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,287.38,35310153.0,0.083227
2020-11-03,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,265.29999,17897494.0,0.015075
2020-11-02,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,261.35999,27108865.0,-0.006651
2020-10-30,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,263.10999,47146838.0,-0.063099
2020-10-29,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,280.82999,32305551.0,0.049165
2020-10-28,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,267.67001,23074650.0,-0.055138
2020-10-27,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,283.29001,16273600.0,0.022302
2020-10-26,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,277.10999,21266973.0,-0.026967
2020-10-23,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,284.79001,17669772.0,0.023983
2020-10-22,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,278.12,16684319.0,-0.002189
2020-10-21,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,278.73001,28951168.0,0.041748
2020-10-20,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,267.56,18727381.0,0.023565
2020-10-19,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,261.39999,13541219.0,-0.017035
2020-10-16,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,265.92999,16836707.0,-0.002962
2020-10-15,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,266.72,15386138.0,-0.018762
2020-10-14,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,271.82001,15561914.0,-0.015644
2020-10-13,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,276.14001,18035915.0,0.001414
2020-10-12,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,275.75,30994787.0,0.04273
2020-10-09,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,264.45001,14081990.0,0.002616
2020-10-08,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,263.76001,16259672.0,0.02185
2020-10-07,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,258.12,23090306.0,-0.002088
2020-10-06,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,258.66,18642379.0,-0.022634
2020-10-05,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,264.64999,13001190.0,0.01812
2020-10-02,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,259.94,16335127.0,-0.025091
2020-10-01,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,266.63,19972989.0,0.01806
2020-09-30,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,261.89999,20101853.0,0.00042
2020-09-29,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,261.79001,20168953.0,0.019352
2020-09-28,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,256.82001,18774205.0,0.007849
2020-09-25,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,254.82001,18306985.0,0.0212
2020-09-24,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,249.53,19944629.0,0.002048
2020-09-23,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,249.02,19582675.0,-0.022493
2020-09-22,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,254.75,30216570.0,0.026597
2020-09-21,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,248.14999,24634816.0,-0.017345
2020-09-18,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,252.53,28071067.0,-0.008987
2020-09-17,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,254.82001,31146141.0,-0.033015
2020-09-16,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,263.51999,29118929.0,-0.03267
2020-09-15,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,272.42001,18387239.0,0.023558
2020-09-14,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,266.14999,24026427.0,-0.001725
2020-09-11,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,266.60999,19196881.0,-0.005521
2020-09-10,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,268.09,24728495.0,-0.020569
2020-09-09,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,273.72,22862478.0,0.009441
2020-09-08,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,271.16,24769816.0,-0.040923
2020-09-04,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,282.73001,30163695.0,-0.02882
2020-09-03,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,291.12,32140792.0,-0.03762
2020-09-02,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,302.5,24264291.0,0.023897
2020-09-01,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,295.44,17275757.0,0.00764
2020-08-31,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,293.20001,17298483.0,-0.001566
2020-08-28,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,293.66,17137925.0,0.001501
2020-08-27,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,293.22,30275740.0,-0.035175
2020-08-26,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,303.91,68812761.0,0.082224
2020-08-25,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,280.82001,42543944.0,0.034747
2020-08-24,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,271.39001,23783993.0,0.016404
2020-08-21,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,267.01001,15507973.0,-0.007435
2020-08-20,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,269.01001,20215314.0,0.024449
2020-08-19,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,262.59,23246775.0,0.000953
2020-08-18,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,262.34,18649584.0,0.004518
2020-08-17,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,261.16,13320568.0,-0.000306
2020-08-14,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,261.23999,14776632.0,-0.00023
2020-08-13,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,261.29999,17327454.0,0.005425
2020-08-12,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,259.89001,21377472.0,0.01468
2020-08-11,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,256.13,28158675.0,-0.026122
2020-08-10,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,263.0,30185857.0,-0.020265
2020-08-07,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,268.44,72577156.0,0.011912
2020-08-06,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,265.28,45181371.0,0.064868
2020-08-05,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,249.12,13061751.0,-0.002842
2020-08-04,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,249.83,17146688.0,-0.008454
2020-08-03,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,251.96001,23070378.0,-0.006741
2020-07-31,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,253.67,52805126.0,0.081748
2020-07-30,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,234.5,20654711.0,0.005187
2020-07-29,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,233.28999,13540835.0,0.013775
2020-07-28,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,230.12,14139552.0,-0.014475
2020-07-27,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,233.5,13139900.0,0.012093
2020-07-24,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,230.71001,18287111.0,-0.008126
2020-07-23,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,232.60001,21724859.0,-0.030308
2020-07-22,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,239.87,15399744.0,-0.007777
2020-07-21,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,241.75,19361564.0,-0.014954
2020-07-20,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,245.42,20838878.0,0.014007
2020-07-17,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,242.03,18105146.0,0.004566
2020-07-16,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,240.92999,18835829.0,0.002705
2020-07-15,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,240.28,19105450.0,0.002294
2020-07-14,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,239.73,23332636.0,0.003054
2020-07-13,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,239.0,24628624.0,-0.024769
2020-07-10,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,245.07001,22950878.0,0.002331
2020-07-09,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,244.5,22129548.0,0.003777
2020-07-08,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,243.58,29747396.0,0.011293
2020-07-07,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,240.86,27820668.0,0.002414
2020-07-06,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,240.28,26143979.0,0.029389
2020-07-02,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,233.42,30572681.0,-0.017386
2020-07-01,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,237.55,43281808.0,0.046153
2020-06-30,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,227.07001,33875683.0,0.029143
2020-06-29,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,220.64,58315987.0,0.021103
2020-06-26,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,216.08,76142213.0,-0.083164
2020-06-25,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,235.67999,18657067.0,0.007093
2020-06-24,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,234.02,20771841.0,-0.033933
2020-06-23,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,242.24001,23978587.0,0.012624
2020-06-22,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,239.22,18875190.0,0.001801
2020-06-19,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,238.78999,30033759.0,0.012079
2020-06-18,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,235.94,15751513.0,0.001741
2020-06-17,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,235.53,19532401.0,-0.000509
2020-06-16,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,235.64999,15183930.0,0.013548
2020-06-15,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,232.5,15312851.0,0.017149
2020-06-12,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,228.58,22044796.0,0.018491
2020-06-11,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,224.42999,26597910.0,-0.051958
2020-06-10,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,236.73,20664565.0,-0.008128
2020-06-09,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,238.67,27404517.0,0.031418
2020-06-08,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,231.39999,15443330.0,0.00273
2020-06-05,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,230.77,16713167.0,0.019798
2020-06-04,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,226.28999,17001750.0,-0.016814
2020-06-03,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,230.16,15343418.0,-0.011
2020-06-02,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,232.72,20869430.0,0.003493
2020-06-01,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,231.91,18172818.0,0.030299
2020-05-29,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,225.09,23286935.0,-0.001641
2020-05-28,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,225.46001,29363938.0,-0.01606
2020-05-27,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,229.14,34609114.0,-0.013178
2020-05-26,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,232.2,33119848.0,-0.011536
2020-05-22,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,234.91,33881274.0,0.015212
2020-05-21,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,231.39,47677984.0,0.006175
2020-05-20,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,229.97,50090346.0,0.060356
2020-05-19,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,216.88,31784570.0,0.017309
2020-05-18,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,213.19,20132654.0,0.010954
2020-05-15,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,210.88,19343941.0,0.01968
2020-05-14,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,206.81,17107530.0,0.008337
2020-05-13,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,205.10001,20624102.0,-0.023798
2020-05-12,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,210.10001,14670596.0,-0.014448
2020-05-11,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,213.17999,12887245.0,0.003909
2020-05-08,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,212.35001,12516110.0,0.00516
2020-05-07,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,211.25999,15120661.0,0.013383
2020-05-06,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,208.47,21821517.0,0.006761
2020-05-05,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,207.07001,21035944.0,0.008818
2020-05-04,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,205.25999,19209384.0,0.014782
2020-05-01,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,202.27,30329912.0,-0.011919
2020-04-30,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,204.71001,46123332.0,0.054174
2020-04-29,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,194.19,45853690.0,0.06167
2020-04-28,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,182.91,21687220.0,-0.02448
2020-04-27,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,187.5,29156466.0,-0.013521
2020-04-24,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,190.07001,28786774.0,0.026684
2020-04-23,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,185.13,21386198.0,0.015635
2020-04-22,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,182.28,33301326.0,0.067213
2020-04-21,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,170.8,24777011.0,-0.041742
2020-04-20,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,178.24001,16071310.0,-0.005579
2020-04-17,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,179.24001,21005757.0,0.016965
2020-04-16,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,176.25,23538145.0,-0.004068
2020-04-15,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,176.97,17388052.0,-0.006735
2020-04-14,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,178.17,20981439.0,0.019338
2020-04-13,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,174.78999,19323599.0,-0.002283
2020-04-09,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,175.19,23504459.0,0.005222
2020-04-08,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,174.28,21630532.0,0.032281
2020-04-07,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,168.83,31366177.0,0.019813
2020-04-06,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,165.55,28398460.0,0.073745
2020-04-03,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,154.17999,25918058.0,-0.025349
2020-04-02,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,158.19,20833399.0,-0.008835
2020-04-01,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,159.60001,19459832.0,-0.043165
2020-03-31,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,166.8,23618553.0,0.005122
2020-03-30,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,165.95,22460385.0,0.058422
2020-03-27,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,156.78999,24846490.0,-0.0401
2020-03-26,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,163.34,26520063.0,0.045644
2020-03-25,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,156.21001,35128143.0,-0.029631
2020-03-24,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,160.98,30397082.0,0.086968
2020-03-23,13407,FB,FACEBOOK INC,2020-01-03,2021-10-31,148.10001,29738456.0,-0.010886
