date,permno,ticker,comnam,prc,vol,ret,retx
2007-07-18,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,14.94000,39800,-0.003336,-0.003336
2007-07-18,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,71.65000,13457760,-0.019299,-0.019299
2007-07-17,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,14.99000,34100,-0.007942,-0.007942
2007-07-17,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,73.06000,5832343,0.003571,0.003571
2007-07-16,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,72.80000,4684758,-0.009524,-0.009524
2007-07-16,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.11000,23100,-0.003955,-0.003955
2007-07-13,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,73.50000,5351700,0.003550,0.003550
2007-07-13,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.17000,17800,-0.000659,-0.000659
2007-07-12,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.18000,25300,0.004633,0.004633
2007-07-12,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,73.24000,9463443,0.025914,0.025914
2007-07-11,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,71.39000,12108700,0.004079,0.004079
2007-07-11,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.11000,20700,-0.003955,-0.003955
2007-07-10,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,71.10000,9985161,-0.050227,-0.050227
2007-07-10,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.17000,23900,-0.006549,-0.006549
2007-07-09,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.27000,29900,0.000000,0.000000
2007-07-09,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,74.86000,3843800,0.000802,0.000802
2007-07-06,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,74.80000,3626493,0.002412,0.002412
2007-07-06,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.27000,13900,0.005929,0.005929
2007-07-05,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,74.62000,4259772,0.000268,0.000268
2007-07-05,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.18000,17500,-0.002628,-0.002628
2007-07-03,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,74.60000,3776200,0.005798,0.005798
2007-07-03,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.22000,2400,-0.001967,-0.001967
2007-07-02,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,74.17000,5845846,-0.004697,-0.004697
2007-07-02,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.25000,22000,-0.005219,-0.005219
2007-06-29,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,74.52000,8066560,-0.018441,-0.018441
2007-06-29,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.33000,16800,0.009881,0.009881
2007-06-28,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,75.92000,6871696,-0.003544,-0.003544
2007-06-28,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.18000,19600,0.007299,0.007299
2007-06-27,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.07000,30800,0.001329,0.001329
2007-06-27,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,76.19000,9479919,0.026543,0.026543
2007-06-26,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.05000,15500,-0.006601,-0.006601
2007-06-26,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,74.22000,7578000,-0.011059,-0.011059
2007-06-25,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,75.05000,8941200,-0.020491,-0.020491
2007-06-25,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.15000,26800,0.008655,0.008655
2007-06-22,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,76.62000,9301229,-0.033064,-0.033064
2007-06-22,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.02000,19600,-0.003979,-0.003979
2007-06-21,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,79.24000,8488223,-0.007515,-0.007515
2007-06-21,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.08000,21900,-0.001985,-0.001985
2007-06-20,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.11000,23100,-0.007175,-0.014351
2007-06-20,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,79.84000,8313228,-0.017958,-0.017958
2007-06-19,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.33000,36600,0.001306,0.001306
2007-06-19,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,81.30000,6047466,0.008935,0.008935
2007-06-18,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,80.58000,5459919,0.019097,0.019097
2007-06-18,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.31000,19500,0.001963,0.001963
2007-06-15,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.28000,32600,0.011251,0.011251
2007-06-15,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,79.07000,7328206,0.003426,0.003426
2007-06-14,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,78.80000,5461767,0.011943,0.011943
2007-06-14,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.11000,27500,0.004654,0.004654
2007-06-13,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,77.87000,7905957,0.023797,0.023797
2007-06-13,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.04000,38400,-0.001991,-0.001991
2007-06-12,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.07000,19000,-0.003241,-0.003241
2007-06-12,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,76.06000,13709310,0.005021,0.005021
2007-06-11,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.11900,26000,0.001922,0.001922
2007-06-11,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,75.68000,6214719,0.020084,0.020084
2007-06-08,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,74.19000,5131800,0.012280,0.012280
2007-06-08,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.09000,27100,-0.002644,-0.002644
2007-06-07,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.13000,84800,-0.029506,-0.029506
2007-06-07,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,73.29000,8065526,-0.012530,-0.012530
2007-06-06,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.59000,13000,-0.001281,-0.001281
2007-06-06,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,74.22000,4321945,-0.011059,-0.011059
2007-06-05,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.61000,20000,-0.009518,-0.009518
2007-06-05,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,75.05000,4811400,0.001067,0.001067
2007-06-04,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,74.97000,3668953,-0.003456,-0.003456
2007-06-04,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.76000,30100,0.001907,0.001907
2007-06-01,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,75.23000,5118900,0.025211,0.025211
2007-06-01,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.73000,41900,0.007042,0.007042
2007-05-31,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,73.38000,4770451,0.002459,0.002459
2007-05-31,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.62000,34400,-0.007624,-0.007624
2007-05-30,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,73.20000,5922263,0.003977,0.003977
2007-05-30,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.74000,22700,0.005109,0.005109
2007-05-29,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.66000,21700,0.003203,0.003203
2007-05-29,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,72.91000,3084760,0.002062,0.002062
2007-05-25,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.61000,22400,-0.001918,-0.001918
2007-05-25,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,72.76000,3685000,-0.007096,-0.007096
2007-05-24,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.64000,34600,0.001922,0.001922
2007-05-24,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,73.28000,5228310,-0.011600,-0.011600
2007-05-23,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,74.14000,6072020,0.000810,0.000810
2007-05-23,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.61000,38500,-0.001280,-0.001280
2007-05-22,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.63000,54500,-0.001916,-0.001916
2007-05-22,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,74.08000,5279870,0.010503,0.010503
2007-05-21,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.66000,33500,0.000000,-0.006975
2007-05-21,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,73.31000,13068950,0.012569,0.012569
2007-05-18,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.77000,36700,0.000000,0.000000
2007-05-18,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,72.40000,15684250,-0.007403,-0.007403
2007-05-17,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.77000,24700,0.002543,0.002543
2007-05-17,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,72.94000,5092400,-0.005590,-0.005590
2007-05-16,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.73000,35300,0.001273,0.001273
2007-05-16,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,73.35000,8758753,-0.007039,-0.007039
2007-05-15,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,73.87000,5919150,-0.007124,-0.007124
2007-05-15,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.71000,27800,0.003193,0.003193
2007-05-14,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,74.40000,4097320,-0.012608,-0.012608
2007-05-14,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.66000,31400,0.003846,0.003846
2007-05-11,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,75.35000,3938252,0.006264,0.004265
2007-05-11,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.60000,42700,0.006452,0.006452
2007-05-10,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,75.03000,3384091,-0.020496,-0.020496
2007-05-10,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.50000,46900,-0.006410,-0.006410
2007-05-09,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,76.60000,3048325,0.008027,0.008027
2007-05-09,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.60000,21300,0.006452,0.006452
2007-05-08,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,75.99000,3764552,-0.011191,-0.011191
2007-05-08,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.50000,30600,0.003886,0.003886
2007-05-07,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.44000,24200,-0.001294,-0.001294
2007-05-07,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,76.85000,2627700,-0.005822,-0.005822
2007-05-04,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.46000,23900,0.001295,0.001295
2007-05-04,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,77.30000,4281077,0.021811,0.021811
2007-05-03,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.44000,24300,0.000000,0.000000
2007-05-03,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,75.65000,3215571,0.002120,0.002120
2007-05-02,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,75.49000,4176739,0.008820,0.008820
2007-05-02,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.44000,19600,0.002597,0.002597
2007-05-01,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.40000,15100,0.001952,0.001952
2007-05-01,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,74.83000,6162402,-0.005978,-0.005978
2007-04-30,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,75.28000,4270390,-0.011165,-0.011165
2007-04-30,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.37000,26200,0.003264,0.003264
2007-04-27,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.32000,27000,-0.001954,-0.001954
2007-04-27,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,76.13000,2835496,-0.007173,-0.007173
2007-04-26,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.35000,42800,0.003268,0.003268
2007-04-26,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,76.68000,3713566,-0.006478,-0.006478
2007-04-25,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.30000,32000,0.001309,0.001309
2007-04-25,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,77.18000,5199971,0.009813,0.009813
2007-04-24,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,76.43000,5579828,-0.017862,-0.017862
2007-04-24,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.28000,16100,0.004602,0.004602
2007-04-23,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,77.82000,4504601,-0.004095,-0.004095
2007-04-23,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.21000,31700,0.000658,0.000658
2007-04-20,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,78.14000,6884464,0.010213,0.010213
2007-04-20,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.20000,31200,-0.004584,-0.004584
2007-04-19,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.27000,33200,0.002608,-0.004563
2007-04-19,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,77.35000,5484956,-0.002965,-0.002965
2007-04-18,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,77.58000,7243614,0.022943,0.022943
2007-04-18,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.34000,44300,-0.000651,-0.000651
2007-04-17,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.35000,34000,0.000652,0.000652
2007-04-17,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,75.84000,5871467,-0.000659,-0.000659
2007-04-16,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.34000,40100,-0.001302,-0.001302
2007-04-16,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,75.89000,9617729,0.050817,0.050817
2007-04-13,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,72.22000,3200899,0.002081,0.002081
2007-04-13,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.36000,54000,0.005236,0.005236
2007-04-12,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.28000,29500,0.001967,0.001967
2007-04-12,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,72.07000,3898556,0.010233,0.010233
2007-04-11,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.25000,22400,0.000000,0.000000
2007-04-11,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,71.34000,5944507,-0.012459,-0.012459
2007-04-10,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,72.24000,3867200,-0.000692,-0.000692
2007-04-10,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.25000,21100,0.004611,0.004611
2007-04-09,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.18000,12400,-0.001316,-0.001316
2007-04-09,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,72.29000,4180100,0.011898,0.011898
2007-04-05,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,71.44000,2794600,0.004641,0.004641
2007-04-05,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.20000,11500,0.004627,0.004627
2007-04-04,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.13000,20500,-0.000661,-0.000661
2007-04-04,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,71.11000,4118000,0.002820,0.002820
2007-04-03,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,70.91000,6557482,0.025304,0.025304
2007-04-03,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.14000,12100,-0.000660,-0.000660
2007-04-02,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.15000,25100,0.005309,0.005309
2007-04-02,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,69.16000,4865200,-0.012987,-0.012987
2007-03-30,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,70.07000,3725000,-0.003413,-0.003413
2007-03-30,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.07000,26400,0.004667,0.004667
2007-03-29,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.00000,30600,0.002004,0.002004
2007-03-29,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,70.31000,4955115,0.004142,0.004142
2007-03-28,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,14.97000,19600,0.000000,0.000000
2007-03-28,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,70.02000,7542000,-0.024248,-0.024248
2007-03-27,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,14.97000,19700,0.007402,0.007402
2007-03-27,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,71.76000,4661996,-0.013337,-0.013337
2007-03-26,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,14.86000,91400,-0.002685,-0.002685
2007-03-26,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,72.73000,4304284,-0.010476,-0.010476
2007-03-23,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,14.90000,22600,-0.003344,-0.003344
2007-03-23,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,73.50000,4070143,0.004510,0.004510
2007-03-22,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,14.95000,18800,-0.001336,-0.001336
2007-03-22,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,73.17000,6796996,-0.013881,-0.013881
2007-03-21,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,14.97000,19300,0.002660,-0.004654
2007-03-21,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,74.20000,11365930,0.025854,0.025854
2007-03-20,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.04000,28200,-0.001991,-0.001991
2007-03-20,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,72.33000,5025296,0.000415,0.000415
2007-03-19,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,72.30000,4903085,0.015592,0.015592
2007-03-19,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.07000,20900,0.011409,0.011409
2007-03-16,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,71.19000,7807700,-0.025195,-0.025195
2007-03-16,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,14.90000,16300,0.000000,0.000000
2007-03-15,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,14.90000,18500,0.000672,0.000672
2007-03-15,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,73.03000,9657847,0.018265,0.018265
2007-03-14,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,14.89000,31400,-0.004679,-0.004679
2007-03-14,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,71.72000,22895300,-0.003889,-0.003889
2007-03-13,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,14.96000,24300,-0.005319,-0.005319
2007-03-13,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,72.00000,12651500,-0.059438,-0.059438
2007-03-12,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,76.55000,5898300,0.009495,0.009495
2007-03-12,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.04000,20700,-0.000664,-0.000664
2007-03-09,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.05000,17100,-0.006601,-0.006601
2007-03-09,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,75.83000,6320700,0.001056,0.001056
2007-03-08,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,75.75000,6808500,0.025034,0.025034
2007-03-08,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.15000,16100,0.003311,0.003311
2007-03-07,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,73.90000,5904200,-0.004446,-0.004446
2007-03-07,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.10000,51100,0.012064,0.012064
2007-03-06,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,14.92000,24100,-0.006658,-0.006658
2007-03-06,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,74.23000,9181200,0.043729,0.043729
2007-03-05,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.02000,46500,-0.004639,-0.004639
2007-03-05,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,71.12000,8584278,-0.013592,-0.013592
2007-03-02,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.09000,10700,0.000000,0.000000
2007-03-02,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,72.10000,8058400,-0.015565,-0.015565
2007-03-01,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,73.24000,10616020,-0.000955,-0.000955
2007-03-01,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.09000,29100,0.001992,0.001992
2007-02-28,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,73.31000,11036200,-0.011862,-0.011862
2007-02-28,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.06000,20200,-0.003968,-0.003968
2007-02-27,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,74.19000,11309900,-0.046769,-0.046769
2007-02-27,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.12000,54700,-0.005917,-0.005917
2007-02-26,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.21000,24200,-0.005232,-0.005232
2007-02-26,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,77.83000,7124875,-0.015309,-0.015309
2007-02-23,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,79.04000,6568100,-0.036450,-0.036450
2007-02-23,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.29000,45400,0.008575,0.008575
2007-02-22,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,82.03000,3873700,-0.007381,-0.007381
2007-02-22,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.16000,27600,-0.000659,-0.000659
2007-02-21,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.17000,28800,-0.005898,-0.005898
2007-02-21,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,82.64000,2794400,-0.005775,-0.005775
2007-02-20,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.26000,15400,0.003947,0.003947
2007-02-20,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,83.12000,2857500,0.006174,0.006174
2007-02-16,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,82.61000,2819100,-0.008164,-0.008164
2007-02-16,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.20000,56500,-0.005198,-0.012346
2007-02-15,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,83.29000,3800500,-0.004304,-0.004304
2007-02-15,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.39000,35900,-0.001946,-0.001946
2007-02-14,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,83.65000,4542245,0.009900,0.009900
2007-02-14,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.42000,23500,-0.000648,-0.000648
2007-02-13,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.43000,17040,0.000000,0.000000
2007-02-13,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,82.83000,3504414,0.007419,0.007419
2007-02-12,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,82.22000,3737891,-0.012965,-0.012965
2007-02-12,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.43000,18805,0.000649,0.000649
2007-02-09,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.42000,32900,-0.007722,-0.007722
2007-02-09,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,83.30000,5350900,-0.013267,-0.013267
2007-02-08,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,84.42000,3986300,-0.013186,-0.014936
2007-02-08,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.54000,15400,0.002581,0.002581
2007-02-07,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,85.70000,2584500,0.001051,0.001051
2007-02-07,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.50000,24700,0.005188,0.005188
2007-02-06,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,85.61000,2526600,0.003634,0.003634
2007-02-06,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.42000,26600,-0.006443,-0.006443
2007-02-05,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.52000,18400,-0.002571,-0.002571
2007-02-05,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,85.30000,2500600,-0.005828,-0.005828
2007-02-02,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.56000,33000,0.010390,0.010390
2007-02-02,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,85.80000,4674900,0.009768,0.009768
2007-02-01,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,84.97000,8135200,0.033196,0.033196
2007-02-01,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.40000,17600,0.000000,0.000000
2007-01-31,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,82.24000,3506300,0.016061,0.016061
2007-01-31,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.40000,17700,0.003257,0.003257
2007-01-30,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.35000,22300,0.003924,0.003924
2007-01-30,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,80.94000,3084500,0.003223,0.003223
2007-01-29,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.29000,42600,0.003281,0.003281
2007-01-29,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,80.68000,3192000,-0.004811,-0.004811
2007-01-26,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.24000,23500,0.005277,0.005277
2007-01-26,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,81.07000,3757700,0.001359,0.001359
2007-01-25,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,80.96000,5682600,-0.036191,-0.036191
2007-01-25,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.16000,21800,-0.008502,-0.008502
2007-01-24,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.29000,33800,0.004599,0.004599
2007-01-24,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,84.00000,3597300,0.018182,0.018182
2007-01-23,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.22000,52800,-0.005879,-0.005879
2007-01-23,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,82.50000,4311600,0.004627,0.004627
2007-01-22,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.31000,53400,-0.001942,-0.009061
2007-01-22,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,82.12000,4634600,-0.012387,-0.012387
2007-01-19,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,83.15000,3645400,0.010328,0.010328
2007-01-19,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.45000,17500,0.003247,0.003247
2007-01-18,80599,LEH,LEHMAN BROTHERS HOLDINGS INC,82.30000,4078100,-0.012242,-0.012242
2007-01-18,89780,LBC,LEHMAN BROS FIRST TR INC OP FD,15.40000,12600,0.000650,0.000650
